EpRewMean,TimestepsSoFar,loss_vf_loss,loss_pol_surr,EpisodesSoFar,EpThisIter,ev_tdlam_before,TimeElapsed,loss_kl,loss_ent,EpLenMean,loss_pol_entpen
-21.2,8638464,254.87872,-0.08019066,78047,43,0.6494311392307281,31988.948766946793,0.4292306,-3.571171,98.44,0.0
-12.5,8642560,298.93054,-0.07763995,78089,42,0.6513259708881378,31999.02258014679,0.47700194,-3.587037,99.23,0.0
-13.01,8646656,310.13788,-0.06911126,78129,40,0.6004370748996735,32010.075807094574,0.5844969,-3.5810697,98.96,0.0
-4.59,8650752,324.04474,-0.07747835,78180,51,0.622008204460144,32020.64173436165,0.26634496,-3.5870168,88.14,0.0
-16.1,8654848,262.2301,-0.04334437,78226,46,0.6479233503341675,32030.904643535614,1.2434565,-3.5639303,84.64,0.0
-28.98,8658944,351.08435,-0.06741548,78271,45,0.6636040806770325,32041.185943841934,0.51041,-3.5346525,90.75,0.0
-23.03,8663040,285.57697,-0.07801281,78313,42,0.595224529504776,32052.561097860336,0.42129058,-3.5854032,92.23,0.0
-24.07,8667136,325.67648,-0.075972326,78355,42,0.6080116033554077,32063.624215364456,0.42017052,-3.625535,95.93,0.0
-18.43,8671232,266.6015,-0.07721297,78399,44,0.7012859284877777,32074.110496997833,0.44912902,-3.614379,95.41,0.0
-39.67,8675328,324.0455,-0.07717046,78445,46,0.6403087377548218,32084.518458366394,0.3081152,-3.6228945,92.01,0.0
-34.98,8679424,303.47235,-0.07527478,78491,46,0.6416246294975281,32095.58449792862,0.5275949,-3.6538084,86.98,0.0
-30.84,8683520,278.83798,-0.081030644,78533,42,0.6659038960933685,32106.075829029083,0.52661586,-3.6870606,93.57,0.0
-25.18,8687616,333.55627,-0.073107384,78579,46,0.6992828249931335,32116.85920906067,0.37593463,-3.6554718,93.97,0.0
-36.08,8691712,291.23907,-0.07807333,78625,46,0.5401196777820587,32127.33683204651,0.31461507,-3.6750824,88.01,0.0
-28.0,8695808,290.2814,-0.04154838,78669,44,0.5792499482631683,32137.67580795288,0.9293342,-3.6304584,89.13,0.0
-35.8,8699904,331.4296,-0.07754078,78707,38,0.5630941987037659,32148.612809181213,0.46275678,-3.637314,95.49,0.0
-22.55,8704000,296.91083,-0.07439558,78751,44,0.5750808417797089,32260.456838846207,0.49571776,-3.6220517,99.57,0.0
-20.97,8708096,282.29333,-0.083538376,78793,42,0.6836278438568115,32270.810420036316,0.37374434,-3.646057,97.29,0.0
-29.05,8712192,234.72119,-0.06564772,78833,40,0.6329258680343628,32281.785157203674,0.6185242,-3.613267,101.84,0.0
-20.15,8716288,303.4994,-0.07645786,78874,41,0.5356084406375885,32292.221183538437,0.48089555,-3.6284177,103.14,0.0
-31.72,8720384,244.83928,-0.07249063,78915,41,0.5664729177951813,32302.246441841125,0.51764196,-3.6531675,103.74,0.0
-26.48,8724480,305.57648,-0.05430805,78962,47,0.6780930459499359,32312.664313793182,0.7357267,-3.6387143,96.77,0.0
-29.53,8728576,335.85458,-0.07353104,79013,51,0.6372211575508118,32323.430416345596,0.3722227,-3.6476908,83.61,0.0
-37.4,8732672,298.3541,-0.07593282,79062,49,0.6086606681346893,32333.992699861526,0.3401368,-3.681183,81.19,0.0
-30.81,8736768,255.05194,-0.06751299,79107,45,0.6934890747070312,32344.789246559143,0.61234075,-3.677367,86.19,0.0
-27.85,8740864,279.32272,-0.08242484,79147,40,0.6390264928340912,32355.516337156296,0.49119723,-3.7116425,96.6,0.0
-15.2,8744960,229.16718,-0.0658152,79190,43,0.6492659151554108,32366.008145332336,0.74916476,-3.7435722,95.1,0.0
-9.57,8749056,247.86653,-0.027677825,79228,38,0.6246613562107086,32376.571994304657,1.4897007,-3.6821146,101.7,0.0
-8.97,8753152,259.45706,-0.07483883,79275,47,0.7005479037761688,32386.797159671783,0.4126267,-3.6876993,96.1,0.0
-30.4,8757248,309.02957,-0.073682904,79316,41,0.5590680241584778,32397.987461328506,0.5827967,-3.6983957,90.91,0.0
-31.39,8761344,321.48724,-0.07839067,79361,45,0.5093904733657837,32408.92988038063,0.42322075,-3.6860209,94.11,0.0
-27.56,8765440,256.90298,-0.06368842,79405,44,0.6614854335784912,32419.929371118546,0.85841596,-3.6987917,91.18,0.0
-16.46,8769536,270.1908,-0.06925891,79445,40,0.628910094499588,32430.676859855652,0.4187733,-3.6964843,94.3,0.0
-10.08,8773632,287.41815,-0.075733125,79492,47,0.6920566856861115,32441.490490674973,0.36207524,-3.692745,92.08,0.0
-15.47,8777728,310.03818,-0.069133885,79535,43,0.7095591127872467,32452.280635356903,0.4200936,-3.6962283,90.1,0.0
-22.43,8781824,306.80463,-0.077270985,79576,41,0.632747620344162,32463.310762166977,0.43962273,-3.708149,92.28,0.0
-22.09,8785920,252.92859,-0.06277146,79618,42,0.5911386609077454,32474.929085731506,0.7970679,-3.6806366,97.6,0.0
-27.87,8790016,278.51755,-0.071175724,79663,45,0.6633149087429047,32484.828224420547,0.4701417,-3.653973,95.4,0.0
-31.63,8794112,297.01605,-0.08342491,79705,42,0.5582165420055389,32495.55350112915,0.40995318,-3.6564066,93.13,0.0
-34.75,8798208,274.68164,-0.05650604,79746,41,0.6668369472026825,32505.90766263008,0.80416626,-3.6627657,94.75,0.0
-42.53,8802304,289.75223,-0.042783175,79790,44,0.5935181677341461,32617.00603556633,1.1062982,-3.645123,97.74,0.0
-51.14,8806400,256.0135,-0.07468673,79831,41,0.5541805028915405,32627.795411348343,0.43086326,-3.645934,96.43,0.0
-40.72,8810496,269.6296,-0.07509036,79876,45,0.6284541189670563,32638.095458745956,0.4205431,-3.6337247,96.13,0.0
-12.25,8814592,262.30887,-0.06429006,79921,45,0.6446225643157959,32648.7427713871,0.6556884,-3.6272702,92.6,0.0
-25.86,8818688,303.0795,-0.07067338,79968,47,0.5964111387729645,32659.150210142136,0.37105298,-3.6208956,91.29,0.0
-26.7,8822784,264.4487,-0.09003171,80007,39,0.7093187570571899,32669.691485643387,0.43063688,-3.6356924,94.79,0.0
-23.27,8826880,313.63858,-0.059050854,80057,50,0.6515507698059082,32680.000074386597,0.570796,-3.6018186,91.24,0.0
-33.16,8830976,316.14816,-0.07745308,80103,46,0.6095131635665894,32690.724479436874,0.3650934,-3.617325,86.92,0.0
-19.03,8835072,299.55667,-0.0709683,80148,45,0.6643036007881165,32700.72471833229,0.5475,-3.6264486,92.79,0.0
-17.84,8839168,270.30606,-0.07359041,80187,39,0.6537612676620483,32711.77138185501,0.74408776,-3.62346,95.36,0.0
-13.26,8843264,252.33289,-0.063666224,80229,42,0.6143156290054321,32722.424231767654,0.43996236,-3.6214895,99.83,0.0
-18.27,8847360,296.84747,-0.07412362,80272,43,0.6394680142402649,32733.07030916214,0.46569744,-3.6205442,98.24,0.0
-20.55,8851456,259.6235,-0.08385111,80322,50,0.6943060755729675,32743.80770277977,0.39304298,-3.6322775,88.66,0.0
-27.18,8855552,297.24844,-0.084110446,80369,47,0.6960985958576202,32754.32787656784,0.40944064,-3.6397085,84.42,0.0
-33.65,8859648,304.18414,-0.0646047,80415,46,0.5790238678455353,32764.623958826065,0.54218316,-3.6263468,87.95,0.0
-29.29,8863744,266.26614,-0.06451855,80460,45,0.6819339692592621,32775.75689339638,0.65677345,-3.6038046,89.54,0.0
-33.13,8867840,257.9981,-0.06524063,80505,45,0.5296642184257507,32787.32574725151,0.38821846,-3.606965,89.13,0.0
-33.94,8871936,256.45096,-0.079131804,80548,43,0.6813543736934662,32798.37388372421,0.37516114,-3.6313894,92.47,0.0
-35.2,8876032,236.94798,-0.08196987,80595,47,0.7384951114654541,32808.99948978424,0.3549344,-3.6499288,89.37,0.0
-22.84,8880128,207.09494,-0.069621935,80634,39,0.6959785521030426,32819.685275793076,0.623669,-3.6483114,96.53,0.0
-20.51,8884224,241.94212,-0.08006689,80676,42,0.7178455889225006,32830.23680305481,0.37929344,-3.6989257,96.97,0.0
-29.35,8888320,198.91406,-0.07372318,80719,43,0.6945434808731079,32840.99926137924,0.55213624,-3.7052124,94.95,0.0
-25.32,8892416,294.9361,-0.07232627,80763,44,0.6121286749839783,32851.39758467674,0.4167123,-3.7121239,94.11,0.0
-24.26,8896512,236.86647,-0.009975374,80804,41,0.6541081070899963,32862.2593767643,1.3360182,-3.6775706,96.7,0.0
-20.05,8900608,311.48703,-0.07499704,80848,44,0.6834785044193268,32968.22809290886,0.45592898,-3.6891818,95.14,0.0
-20.81,8904704,270.5965,-0.029341085,80898,50,0.6184313893318176,32979.218309640884,0.9935741,-3.6641397,90.27,0.0
-33.53,8908800,224.19638,-0.08351181,80940,42,0.6500957608222961,32989.96536374092,0.34579465,-3.6796145,88.72,0.0
-34.23,8912896,309.2425,-0.045333598,80983,43,0.650516003370285,32999.8925139904,0.9238571,-3.6688728,95.54,0.0
-15.64,8916992,307.29727,-0.07677614,81031,48,0.6543225049972534,33010.84128785133,0.3144662,-3.669113,88.56,0.0
-20.19,8921088,322.64777,-0.07933035,81077,46,0.5775317847728729,33021.71675872803,0.30893028,-3.6605642,88.72,0.0
-25.53,8925184,280.3908,-0.06433688,81113,36,0.6065767705440521,33032.640089035034,0.6967247,-3.663284,99.89,0.0
-36.52,8929280,287.92212,-0.028067397,81152,39,0.5789807736873627,33042.79745030403,1.2119052,-3.6363993,103.18,0.0
-32.43,8933376,300.50024,-0.07457181,81197,45,0.6632573902606964,33053.74201750755,0.30441225,-3.6354215,100.75,0.0
-23.16,8937472,338.13388,-0.07880973,81244,47,0.44806206226348877,33064.69446492195,0.35525146,-3.6188364,89.67,0.0
-12.12,8941568,317.49402,-0.075459346,81288,44,0.5561928749084473,33075.75441431999,0.38810128,-3.6201642,90.21,0.0
-13.8,8945664,333.65894,-0.07884312,81330,42,0.4896254539489746,33086.551634311676,0.42827705,-3.6381848,91.88,0.0
-20.87,8949760,308.19058,-0.07666956,81374,44,0.6290855705738068,33096.77305316925,0.37306547,-3.633392,96.83,0.0
-29.59,8953856,287.39456,-0.05604896,81422,48,0.6847625970840454,33107.28748011589,0.8108629,-3.5919802,90.37,0.0
-18.32,8957952,308.02798,-0.077542014,81465,43,0.6986065804958344,33117.78087735176,0.32869932,-3.5969248,90.88,0.0
-13.98,8962048,290.73233,-0.08009042,81509,44,0.6611452698707581,33128.53693771362,0.37020388,-3.5950742,92.46,0.0
-21.66,8966144,298.33426,-0.075255655,81560,51,0.5904233455657959,33139.54810285568,0.33814058,-3.584885,85.98,0.0
-35.79,8970240,341.9758,-0.063316256,81601,41,0.6302278339862823,33150.44086122513,0.5569454,-3.5668378,89.01,0.0
-40.91,8974336,299.19495,-0.07986183,81649,48,0.5733850598335266,33160.83271932602,0.37869745,-3.5817373,89.48,0.0
-33.42,8978432,355.97226,-0.031219449,81696,47,0.6234717667102814,33171.47042274475,1.3365073,-3.549499,87.76,0.0
-24.84,8982528,238.61444,-0.08098495,81744,48,0.6498234570026398,33182.13932108879,0.29885784,-3.5742795,86.49,0.0
-22.44,8986624,269.17673,-0.08000838,81788,44,0.6310350596904755,33192.36940717697,0.39949027,-3.6099284,89.02,0.0
-13.2,8990720,325.76874,-0.07531864,81833,45,0.5974826514720917,33202.55738377571,0.30930448,-3.6341858,90.8,0.0
-5.23,8994816,315.41495,-0.08138293,81880,47,0.673999011516571,33213.20893859863,0.29081643,-3.6667905,89.86,0.0
-9.54,8998912,259.97073,-0.058966637,81923,43,0.6679163575172424,33223.92580676079,0.76565444,-3.656735,92.04,0.0
-18.6,9003008,345.40225,-0.06577472,81971,48,0.6527565717697144,33325.56074666977,0.5015269,-3.6565366,89.68,0.0
-15.58,9007104,290.43793,-0.088709205,82020,49,0.7432349026203156,33336.13500022888,0.30452454,-3.6729572,85.69,0.0
-29.93,9011200,280.55664,-0.05661344,82061,41,0.6226869821548462,33346.381937265396,0.5571456,-3.6236691,90.56,0.0
-36.94,9015296,285.4782,-0.07940504,82101,40,0.6134176850318909,33356.91023302078,0.4716417,-3.648456,98.44,0.0
-31.96,9019392,324.5492,-0.06880919,82152,51,0.5961605906486511,33367.37925362587,0.5390572,-3.6500094,90.23,0.0
-17.83,9023488,351.46927,-0.06920684,82200,48,0.6302262246608734,33378.3933801651,0.373035,-3.6461637,83.78,0.0
-21.45,9027584,264.4013,-0.07631751,82246,46,0.6056016981601715,33389.41701459885,0.38360083,-3.6895154,87.86,0.0
-17.21,9031680,276.43417,-0.06670563,82294,48,0.7232707440853119,33400.42700433731,0.4011246,-3.661518,87.46,0.0
-21.76,9035776,273.28952,-0.06735455,82341,47,0.7136542201042175,33411.26621866226,0.54760516,-3.6622193,85.72,0.0
-26.15,9039872,304.03784,-0.0792727,82384,43,0.6596977412700653,33422.30385971069,0.49722096,-3.6774294,88.2,0.0
-26.08,9043968,296.41446,-0.07402105,82427,43,0.6276978552341461,33432.98133349419,0.39735445,-3.6434171,94.46,0.0
-25.12,9048064,285.8976,-0.07524075,82474,47,0.668725997209549,33443.322221040726,0.39986575,-3.662021,92.35,0.0
-26.71,9052160,301.13013,-0.07508851,82515,41,0.5036643445491791,33453.95384478569,0.49736533,-3.6737509,96.43,0.0
-25.59,9056256,261.37872,-0.070740364,82561,46,0.6391958594322205,33464.5824136734,0.41604146,-3.6687472,91.95,0.0
-13.69,9060352,255.1954,-0.06852467,82609,48,0.676592081785202,33474.984573841095,0.63160384,-3.6641073,88.78,0.0
-5.45,9064448,335.58234,-0.07140386,82651,42,0.5501814484596252,33485.61667108536,0.47716907,-3.6357868,90.3,0.0
5.86,9068544,296.62274,-0.06927638,82693,42,0.6222962439060211,33496.2726957798,0.44316447,-3.6299558,96.41,0.0
1.56,9072640,365.35693,0.093686536,82740,47,0.6042912006378174,33507.13410282135,5.121276,-3.5932126,92.41,0.0
-8.67,9076736,288.04785,-0.075766556,82783,43,0.6173498034477234,33517.91421818733,0.40683845,-3.6047819,93.68,0.0
-20.18,9080832,333.9337,0.0039347415,82828,45,0.5270988941192627,33528.32109594345,1.7437414,-3.5789683,92.07,0.0
-26.61,9084928,232.85825,-0.0737912,82872,44,0.6541193425655365,33538.59288978577,0.44123253,-3.5796397,91.84,0.0
-24.95,9089024,276.33633,-0.07707588,82918,46,0.7098938524723053,33549.36064839363,0.27407664,-3.6124074,92.09,0.0
-18.25,9093120,287.35123,-0.06973563,82966,48,0.6332820355892181,33560.110320568085,0.5208498,-3.6230152,85.45,0.0
-36.64,9097216,275.44995,-0.06777963,83016,50,0.5277724862098694,33570.106656074524,0.3964246,-3.6215665,83.73,0.0
-38.33,9101312,243.48462,-0.08113863,83065,49,0.7140895426273346,33672.56002831459,0.330871,-3.638154,81.93,0.0
-26.26,9105408,319.41473,-0.046193723,83112,47,0.5763311386108398,33683.31549572945,1.1668139,-3.611561,85.51,0.0
-29.76,9109504,267.1478,-0.06750648,83157,45,0.6135717034339905,33694.10654211044,0.5351843,-3.5900693,88.2,0.0
-34.59,9113600,248.85703,-0.08028398,83206,49,0.6263870000839233,33704.401435136795,0.32693052,-3.6036105,87.27,0.0
-35.4,9117696,233.77899,-0.08483684,83252,46,0.559186577796936,33715.67608499527,0.35014436,-3.6032603,85.8,0.0
-49.67,9121792,234.49904,-0.07290208,83308,56,0.5754045844078064,33726.87652683258,0.3048105,-3.6194882,79.57,0.0
-38.09,9125888,278.38965,-0.08234438,83357,49,0.7069754302501678,33737.918704509735,0.29761207,-3.5875132,78.13,0.0
-18.7,9129984,278.65366,-0.068269,83400,43,0.6704881191253662,33748.522265672684,0.61687875,-3.5560148,88.99,0.0
-6.23,9134080,300.33026,-0.07189131,83451,51,0.6492964625358582,33758.71228265762,0.43037036,-3.5622396,88.97,0.0
-19.22,9138176,273.11002,-0.07671277,83489,38,0.6433503329753876,33768.94039392471,0.81329453,-3.5878713,93.21,0.0
-41.38,9142272,323.13376,-0.0657911,83535,46,0.5812873840332031,33779.20160269737,0.3296868,-3.5801382,93.85,0.0
-17.05,9146368,255.11124,-0.07459254,83581,46,0.6640906929969788,33790.615030527115,0.48094335,-3.566791,89.86,0.0
-4.08,9150464,232.41785,-0.067723915,83638,57,0.6599013209342957,33801.315183877945,0.38031107,-3.5996206,80.82,0.0
-19.84,9154560,246.22418,0.016645133,83688,50,0.6886434555053711,33812.16004419327,2.164047,-3.5596914,76.16,0.0
-22.26,9158656,281.17953,-0.079091534,83731,43,0.6570120453834534,33823.22340679169,0.34773865,-3.5719755,86.01,0.0
-30.59,9162752,263.10614,-0.060166046,83771,40,0.515366792678833,33834.01986980438,0.698462,-3.5737467,95.18,0.0
-31.82,9166848,268.72195,-0.065001294,83814,43,0.6900855898857117,33844.526815891266,0.4575959,-3.550475,99.13,0.0
-19.97,9170944,305.91827,-0.07659694,83857,43,0.5801894664764404,33855.636291503906,0.4329798,-3.5617862,95.61,0.0
-30.55,9175040,281.1046,-0.075046815,83902,45,0.6404999792575836,33866.31662392616,0.32492986,-3.5428617,93.4,0.0
-44.32,9179136,273.941,-0.0828088,83944,42,0.69681715965271,33877.0161588192,0.29135454,-3.52457,88.97,0.0
-29.03,9183232,349.00412,-0.06441651,83988,44,0.6051555275917053,33887.36287212372,0.54147124,-3.5201101,96.74,0.0
-9.77,9187328,292.75076,-0.052661646,84033,45,0.6119418144226074,33898.263214588165,1.0520327,-3.5150907,93.65,0.0
-17.9,9191424,308.56534,-0.070786245,84076,43,0.615439385175705,33909.30821251869,0.66034204,-3.497757,94.04,0.0
-30.34,9195520,276.89053,-0.06321556,84127,51,0.564322829246521,33920.005321502686,0.5856158,-3.4503317,88.86,0.0
-35.26,9199616,260.62717,-0.071513526,84168,41,0.6213985681533813,33930.50229883194,0.7713252,-3.475864,91.2,0.0
-26.88,9203712,224.4751,-0.08333166,84215,47,0.7258894741535187,34034.58166694641,0.29248276,-3.4808621,88.66,0.0
-22.54,9207808,244.21298,-0.079635344,84257,42,0.6341496407985687,34044.528322935104,0.3290361,-3.5209973,93.69,0.0
-26.5,9211904,288.8813,0.058537625,84301,44,0.6094687879085541,34055.0425632,5.1024103,-3.4841144,95.03,0.0
-23.69,9216000,338.86304,-0.0860359,84347,46,0.5032645463943481,34065.96582484245,0.2627295,-3.492969,87.8,0.0
-15.88,9220096,234.37491,-0.08419057,84398,51,0.7194995284080505,34076.11535906792,0.22073354,-3.4922445,83.92,0.0
-12.03,9224192,270.60315,-0.07692305,84443,45,0.622355729341507,34087.206045627594,0.45037895,-3.511684,87.32,0.0
-19.38,9228288,294.97827,-0.083040774,84493,50,0.6765371561050415,34097.855190992355,0.27240974,-3.497514,86.68,0.0
-21.12,9232384,257.98575,-0.078406036,84537,44,0.6577313244342804,34108.67463850975,0.33355948,-3.5296466,87.09,0.0
-16.66,9236480,267.27383,-0.08158101,84583,46,0.666129469871521,34119.3862221241,0.3675538,-3.5202978,89.11,0.0
-18.38,9240576,302.1344,-0.080545895,84628,45,0.6418809592723846,34129.78643345833,0.43579105,-3.5742037,88.85,0.0
-29.51,9244672,251.80457,-0.061998893,84678,50,0.6802823543548584,34140.62439393997,0.6043929,-3.581238,88.08,0.0
-34.61,9248768,246.22707,-0.06962568,84725,47,0.6518922746181488,34151.77405452728,0.36778995,-3.5841184,84.06,0.0
-17.11,9252864,299.5528,0.046941984,84768,43,0.5572009086608887,34162.446244478226,4.8306336,-3.5461743,87.33,0.0
-14.69,9256960,246.19324,-0.07776354,84820,52,0.5718753933906555,34172.72358059883,0.3062622,-3.548923,86.71,0.0
-11.27,9261056,288.57858,-0.07127508,84868,48,0.637417197227478,34182.69570970535,0.2603883,-3.5579984,82.18,0.0
-18.04,9265152,308.31882,-0.07725527,84919,51,0.6461867690086365,34193.44546627998,0.30718353,-3.5624661,82.7,0.0
-33.86,9269248,301.99774,-0.065641694,84967,48,0.6178240478038788,34203.49349594116,0.30650932,-3.572189,84.01,0.0
-29.13,9273344,252.9632,-0.07669068,85009,42,0.7294044494628906,34214.77717924118,0.5818614,-3.5733457,89.34,0.0
-26.24,9277440,275.76617,-0.045063365,85053,44,0.5940891206264496,34226.15615057945,0.87721086,-3.5354931,93.92,0.0
-22.74,9281536,305.98236,-0.079881474,85099,46,0.5626233518123627,34236.92030239105,0.31861266,-3.55629,92.33,0.0
-18.73,9285632,269.49377,0.20173657,85148,49,0.6517990529537201,34247.02107000351,13.354662,-3.5247645,85.13,0.0
-20.28,9289728,298.2829,-0.0828614,85194,46,0.6872044205665588,34257.47682785988,0.18428324,-3.5312839,84.3,0.0
-12.79,9293824,298.31076,-0.0780782,85238,44,0.6655356884002686,34268.41540122032,0.38455936,-3.5471802,91.54,0.0
-26.09,9297920,261.6271,-0.08433484,85280,42,0.659673810005188,34280.01382446289,0.2264625,-3.561965,93.61,0.0
-34.84,9302016,265.27496,-0.06673773,85321,41,0.6230975687503815,34383.05092573166,0.33482957,-3.5529027,97.22,0.0
-24.5,9306112,309.5536,-0.08551878,85363,42,0.6314575374126434,34393.830600738525,0.28794488,-3.5676425,96.46,0.0
-15.59,9310208,266.88016,-0.07633263,85404,41,0.5911481380462646,34403.9392311573,0.3376859,-3.555759,94.78,0.0
-23.49,9314304,254.95967,-0.06661312,85454,50,0.5558338165283203,34413.965726614,0.4278675,-3.5456684,89.72,0.0
-10.34,9318400,266.69214,-0.06436718,85494,40,0.6516872048377991,34424.07467865944,0.59229416,-3.5029147,93.24,0.0
-19.82,9322496,265.09363,-0.07743617,85543,49,0.6767509579658508,34434.77708077431,0.42350215,-3.509537,90.48,0.0
-30.74,9326592,263.25262,-0.073154844,85591,48,0.7297053933143616,34445.566400289536,0.3435928,-3.5063019,83.6,0.0
-31.79,9330688,258.68082,-0.06457652,85637,46,0.6672555208206177,34456.25120854378,0.48203444,-3.4556885,85.98,0.0
-28.01,9334784,278.20276,-0.07041975,85678,41,0.529762864112854,34466.85656309128,0.36038566,-3.4786084,94.69,0.0
-23.0,9338880,287.05383,-0.0556502,85722,44,0.6220932006835938,34477.26495432854,1.0196413,-3.4959562,95.51,0.0
-9.54,9342976,244.0232,-0.08647511,85769,47,0.6307511925697327,34487.63916015625,0.24592654,-3.532482,90.63,0.0
0.3,9347072,305.16278,-0.04405718,85807,38,0.5595733523368835,34498.42063307762,1.0735111,-3.5004468,97.24,0.0
