loss_pol_surr,EpRewMean,loss_kl,TimeElapsed,ev_tdlam_before,TimestepsSoFar,EpisodesSoFar,loss_ent,EpLenMean,EpThisIter,loss_pol_entpen,loss_vf_loss
-0.026606316,63.16,0.004179829,9741.093559265137,0.800388440489769,5185536,46106,2.1312869,115.47,42,0.0,382.14072
-0.029066352,56.1,0.0051952177,9748.761393070221,0.7792327702045441,5189632,46138,2.1306665,112.52,32,0.0,423.5745
-0.031289037,60.21,0.0049413177,9755.724858522415,0.7142929136753082,5193728,46174,2.1246574,112.7,36,0.0,392.71176
-0.029633803,64.18,0.0045182914,9763.732160329819,0.8034765720367432,5197824,46207,2.12319,119.33,33,0.0,328.9814
-0.030600961,74.17,0.0046802456,9771.534726381302,0.7787735164165497,5201920,46242,2.121369,117.91,35,0.0,417.9066
-0.027072545,62.32,0.0043388903,9778.943270683289,0.7246848046779633,5206016,46280,2.122253,114.92,38,0.0,399.7969
-0.029647155,60.47,0.0051756897,9786.847895383835,0.8106911480426788,5210112,46316,2.1251762,113.85,36,0.0,358.30298
-0.028787296,66.14,0.0048006084,9794.306213617325,0.7545338571071625,5214208,46350,2.1246166,114.15,34,0.0,397.43073
-0.028301666,67.64,0.004859184,9801.688591241837,0.7029513716697693,5218304,46381,2.126906,119.67,31,0.0,424.5235
-0.031103645,52.84,0.0049078898,9808.653911590576,0.7650503814220428,5222400,46412,2.1297152,128.63,31,0.0,390.58957
-0.027045926,51.24,0.005108077,9815.755662441254,0.7180449068546295,5226496,46443,2.129768,129.17,31,0.0,345.83267
-0.028167905,62.76,0.004582493,9823.410200357437,0.7635839134454727,5230592,46476,2.1291065,131.36,33,0.0,346.83496
-0.025910527,75.29,0.0039801174,9831.059276103973,0.7606697827577591,5234688,46511,2.1262112,122.76,35,0.0,326.04556
-0.030138813,77.15,0.005619747,9838.256265640259,0.726584404706955,5238784,46544,2.1254597,118.84,33,0.0,399.04218
-0.029136147,74.85,0.005065537,9845.793669223785,0.7279771268367767,5242880,46575,2.1235714,121.06,31,0.0,359.19687
-0.028694857,71.89,0.004566663,9853.90560245514,0.7764726132154465,5246976,46610,2.1223583,125.25,35,0.0,331.71753
-0.029783724,67.75,0.0045008464,9876.614604711533,0.7237651944160461,5251072,46641,2.1176145,127.48,31,0.0,313.93195
-0.027125752,61.68,0.004414987,9884.233566522598,0.7205841839313507,5255168,46676,2.1136794,120.56,35,0.0,394.55136
-0.0277391,48.14,0.004663986,9892.21107006073,0.7572324573993683,5259264,46715,2.1177669,117.59,39,0.0,430.82712
-0.0275308,45.58,0.0045463946,9900.026611566544,0.7336835265159607,5263360,46748,2.1085718,117.16,33,0.0,409.24307
-0.029829599,33.42,0.004730255,9907.706596374512,0.764520063996315,5267456,46788,2.1091847,110.62,40,0.0,430.61646
-0.02612892,59.44,0.005012044,9915.397997140884,0.6520240902900696,5271552,46823,2.1081004,112.93,35,0.0,333.68384
-0.029850934,56.92,0.0056964676,9922.914251327515,0.7440298497676849,5275648,46854,2.1092396,117.58,31,0.0,430.1137
-0.027965253,71.2,0.0046383613,9930.073872804642,0.7865968644618988,5279744,46886,2.1077478,124.47,32,0.0,358.68466
-0.028110769,63.16,0.004609558,9937.545239448547,0.7015044391155243,5283840,46922,2.1081445,125.34,36,0.0,441.37186
-0.03165612,58.59,0.0050048246,9945.227562904358,0.7079582810401917,5287936,46953,2.1055064,124.19,31,0.0,513.7241
-0.030080466,58.0,0.004848961,9953.150899887085,0.7566551715135574,5292032,46985,2.1047802,123.92,32,0.0,380.56525
-0.03106809,45.06,0.004681789,9960.449613571167,0.7118001282215118,5296128,47017,2.102943,129.47,32,0.0,418.73947
-0.027556205,60.35,0.0039854953,9967.969631433487,0.6800763607025146,5300224,47053,2.1035821,122.83,36,0.0,449.0987
-0.02835093,70.39,0.004299929,9975.152069330215,0.7220582067966461,5304320,47091,2.0976045,115.09,38,0.0,365.03006
-0.030783232,78.66,0.0048857275,9982.535023212433,0.8236726969480515,5308416,47127,2.0905206,112.74,36,0.0,254.10979
-0.027516834,82.36,0.0046534995,9989.164233922958,0.6431580185890198,5312512,47160,2.0919204,115.38,33,0.0,450.46872
-0.028884832,77.92,0.004506989,9996.842375993729,0.8090845793485641,5316608,47198,2.0862432,115.75,38,0.0,288.8267
-0.028084747,71.3,0.0044579003,10004.313623428345,0.7465455830097198,5320704,47228,2.0825584,120.67,30,0.0,364.2263
-0.03059072,71.13,0.005044219,10012.105419158936,0.7448610663414001,5324800,47264,2.0769584,119.13,36,0.0,411.85294
-0.027254697,70.62,0.003787865,10019.573156356812,0.7983845472335815,5328896,47300,2.0735686,119.49,36,0.0,309.82425
-0.03004775,66.15,0.0052660946,10026.568436145782,0.7257964611053467,5332992,47334,2.0698793,117.63,34,0.0,434.1799
-0.02940338,53.2,0.0048693325,10033.763196468353,0.826249361038208,5337088,47370,2.069563,116.41,36,0.0,368.16248
-0.03133685,48.65,0.0053640935,10041.062988758087,0.7559134662151337,5341184,47396,2.0648248,126.87,26,0.0,351.843
-0.02944934,44.32,0.0049534487,10048.898288965225,0.7133766710758209,5345280,47429,2.0666559,128.84,33,0.0,444.52798
-0.028460156,55.87,0.0044173496,10056.47942352295,0.7682151645421982,5349376,47464,2.0620441,130.38,35,0.0,407.89557
-0.029116184,62.8,0.0050684474,10063.354814529419,0.7788068652153015,5353472,47499,2.0568547,121.27,35,0.0,399.8497
-0.028989067,66.99,0.0046694833,10071.2020778656,0.7755444198846817,5357568,47529,2.0537562,123.97,30,0.0,364.80103
-0.028769586,72.45,0.004297391,10079.104120492935,0.8035146147012711,5361664,47568,2.0508442,117.31,39,0.0,307.065
-0.029713882,68.94,0.0044577466,10086.983859300613,0.7980483621358871,5365760,47601,2.0513148,117.64,33,0.0,314.95435
-0.029341707,73.45,0.0043640602,10094.44905781746,0.7670635730028152,5369856,47636,2.047369,114.59,35,0.0,369.10373
-0.02775032,67.01,0.004524509,10102.163250207901,0.6893474757671356,5373952,47668,2.0453777,122.18,32,0.0,430.65237
-0.029652068,48.69,0.0046670255,10109.972279548645,0.6370403170585632,5378048,47699,2.0467684,125.17,31,0.0,463.3055
-0.028417952,40.04,0.0044267215,10117.78399348259,0.8160402923822403,5382144,47737,2.0440657,120.97,38,0.0,365.89944
-0.029164439,45.39,0.004692588,10125.665118932724,0.7539162486791611,5386240,47773,2.039732,117.08,36,0.0,458.15054
-0.031978406,66.86,0.0050012814,10134.060791492462,0.7249216139316559,5390336,47805,2.03431,115.64,32,0.0,353.20975
-0.029780146,67.48,0.004545363,10141.77256846428,0.7800463438034058,5394432,47838,2.0320203,121.66,33,0.0,391.79587
-0.028272163,69.77,0.0046947696,10149.430551290512,0.7558083236217499,5398528,47867,2.028883,128.79,29,0.0,407.74792
-0.03050845,51.2,0.0044323546,10157.300510406494,0.7736825495958328,5402624,47905,2.02877,123.7,38,0.0,386.71716
-0.025932075,70.91,0.00409675,10164.603480100632,0.6793281733989716,5406720,47947,2.0309615,109.25,42,0.0,397.51483
-0.027515821,75.66,0.0049084546,10171.96471953392,0.6462990641593933,5410816,47983,2.0300274,104.66,36,0.0,492.0804
-0.030046582,76.06,0.004950811,10179.413313865662,0.7427179515361786,5414912,48021,2.0250916,107.93,38,0.0,408.09656
-0.028511802,55.9,0.0050777197,10186.681071043015,0.711057037115097,5419008,48057,2.0270467,112.07,36,0.0,431.10315
-0.030233074,53.54,0.0051364056,10193.707937955856,0.782264456152916,5423104,48089,2.0275211,116.91,32,0.0,374.9495
-0.030713351,46.94,0.0047029923,10201.129358530045,0.722798228263855,5427200,48120,2.0212102,123.83,31,0.0,361.84637
-0.029738262,51.97,0.0047922395,10208.738470077515,0.7644570022821426,5431296,48151,2.018738,128.74,31,0.0,354.07462
-0.028503561,58.1,0.0045976713,10216.618592739105,0.7269319891929626,5435392,48189,2.016144,122.1,38,0.0,434.19284
-0.029409705,55.7,0.004897386,10224.36916232109,0.8005781918764114,5439488,48224,2.0160525,117.81,35,0.0,368.64114
-0.028885681,61.14,0.004262256,10232.004681825638,0.7539948523044586,5443584,48261,2.0140839,113.91,37,0.0,378.4186
-0.029327216,66.54,0.0047686864,10239.759052038193,0.7928134948015213,5447680,48294,2.0113676,116.3,33,0.0,322.8195
-0.028353166,78.3,0.004820945,10246.791654348373,0.7548460811376572,5451776,48326,2.0096889,118.98,32,0.0,326.19547
-0.025647078,70.17,0.004075367,10254.997879505157,0.7813369780778885,5455872,48364,2.0037093,120.13,38,0.0,386.27353
-0.03032873,67.27,0.0053650253,10262.254181861877,0.8039823472499847,5459968,48398,2.0020747,118.81,34,0.0,296.48712
-0.029933358,75.73,0.004846495,10269.964371681213,0.7340108454227448,5464064,48436,1.9995805,114.97,38,0.0,326.02722
-0.029493138,70.11,0.005083542,10277.11275267601,0.7505485862493515,5468160,48475,1.9930269,112.89,39,0.0,350.38724
-0.028786171,63.95,0.004646491,10284.94937801361,0.7800647914409637,5472256,48509,1.9840714,111.42,34,0.0,387.95874
-0.02906971,57.03,0.004967754,10292.625430822372,0.6908849477767944,5476352,48539,1.9805754,117.52,30,0.0,550.36096
-0.026876708,56.22,0.0045673414,10300.632939338684,0.7695629894733429,5480448,48576,1.9769746,121.21,37,0.0,340.01938
-0.027444864,50.51,0.0043987413,10308.240522146225,0.7323218882083893,5484544,48612,1.9683471,119.61,36,0.0,421.06195
-0.030046534,48.36,0.004684475,10315.85287117958,0.7377726435661316,5488640,48647,1.9619905,116.18,35,0.0,400.4347
-0.028447462,59.29,0.0041578845,10322.937459468842,0.7130779027938843,5492736,48683,1.9573444,115.58,36,0.0,385.68762
-0.030748205,70.53,0.0051757824,10330.63442826271,0.7987107187509537,5496832,48717,1.9533906,115.83,34,0.0,344.9146
-0.030483339,72.2,0.0048615113,10354.04997086525,0.7139464318752289,5500928,48748,1.9503936,122.14,31,0.0,422.61267
-0.026045846,72.06,0.004384581,10361.41946029663,0.756362184882164,5505024,48789,1.9565965,117.01,41,0.0,330.2807
-0.031217022,66.98,0.0045301686,10369.231293439865,0.7695318758487701,5509120,48818,1.9531722,120.73,29,0.0,421.52338
-0.02944011,61.44,0.0050038435,10376.834803819656,0.6908649802207947,5513216,48852,1.9500216,118.7,34,0.0,445.36954
-0.029946849,53.71,0.004732985,10384.290959596634,0.7057055532932281,5517312,48888,1.9529341,124.63,36,0.0,420.98264
-0.028702807,66.23,0.004820235,10392.082101345062,0.7135393917560577,5521408,48924,1.9537125,116.4,36,0.0,434.20776
-0.031164104,73.68,0.005294213,10399.907554388046,0.7999346554279327,5525504,48958,1.9515138,115.47,34,0.0,280.56998
-0.029116321,62.39,0.005162051,10407.583710670471,0.7223754823207855,5529600,48991,1.9499569,118.83,33,0.0,434.654
-0.027726632,60.17,0.0047186115,10415.075487852097,0.7677728533744812,5533696,49025,1.9503865,122.14,34,0.0,416.89645
-0.028752461,59.03,0.004585179,10422.1803753376,0.6831392347812653,5537792,49058,1.9450513,121.99,33,0.0,407.3796
-0.032461572,62.8,0.0062275236,10429.87064242363,0.7518671900033951,5541888,49088,1.9489675,126.89,30,0.0,348.88434
-0.030871922,64.67,0.004906352,10437.50014948845,0.794893890619278,5545984,49121,1.9489883,127.05,33,0.0,333.9738
-0.028539661,62.68,0.004951569,10445.58999323845,0.7805507183074951,5550080,49155,1.9463407,127.14,34,0.0,416.05438
-0.028861875,52.1,0.0053343475,10452.741833686829,0.7359647452831268,5554176,49187,1.9465961,122.91,32,0.0,463.9272
-0.028488925,54.35,0.004751107,10460.334392309189,0.7844802141189575,5558272,49223,1.9471682,119.88,36,0.0,342.51273
-0.03271293,50.92,0.0051978473,10467.583553791046,0.7867060154676437,5562368,49256,1.9407887,122.02,33,0.0,357.1016
-0.02608167,62.99,0.0046189586,10475.167285203934,0.714429646730423,5566464,49293,1.9377748,116.3,37,0.0,447.651
-0.029314231,69.54,0.004788212,10482.749579191208,0.7488119900226593,5570560,49326,1.933374,117.52,33,0.0,406.15854
-0.029453902,65.41,0.0050574956,10490.168735265732,0.6701679229736328,5574656,49356,1.9315265,121.68,30,0.0,475.6902
-0.030851172,80.91,0.0049147573,10497.750405311584,0.7674950063228607,5578752,49390,1.9304045,126.64,34,0.0,332.8001
-0.024771698,78.89,0.0042712465,10505.29439997673,0.7304254472255707,5582848,49431,1.9264072,116.95,41,0.0,408.9628
-0.028866697,71.8,0.0047469838,10512.688574314117,0.7707841694355011,5586944,49467,1.9256057,107.53,36,0.0,395.89664
-0.029015932,61.26,0.005036044,10520.399109125137,0.7452890276908875,5591040,49503,1.9188536,111.31,36,0.0,465.7838
-0.029642465,52.42,0.005135689,10528.15383386612,0.677143931388855,5595136,49530,1.9197677,123.22,27,0.0,406.8201
-0.028036732,57.56,0.0046298685,10535.65015912056,0.7162256836891174,5599232,49563,1.913177,126.89,33,0.0,415.70822
-0.027759878,52.21,0.0040829005,10542.998677015305,0.6955036222934723,5603328,49590,1.9113067,140.63,27,0.0,422.63177
-0.026952684,67.39,0.004406508,10550.65419960022,0.773802325129509,5607424,49625,1.9143047,129.69,35,0.0,318.27283
-0.027749792,61.14,0.0052621174,10557.712819337845,0.6612125933170319,5611520,49657,1.9155806,126.99,32,0.0,452.60965
-0.028549274,57.67,0.0044144527,10565.4462184906,0.7775829881429672,5615616,49687,1.9160838,127.21,30,0.0,377.63782
-0.028304499,52.41,0.0042776596,10572.745812177658,0.7787564545869827,5619712,49720,1.911591,129.27,33,0.0,383.02228
-0.028008996,55.78,0.004635725,10580.224339008331,0.7639247626066208,5623808,49752,1.9089072,130.24,32,0.0,375.71875
-0.02821076,72.2,0.00491346,10587.409772634506,0.7427837550640106,5627904,49789,1.9047794,119.45,37,0.0,388.14334
-0.030194983,72.3,0.0045629125,10594.912328243256,0.7824241071939468,5632000,49820,1.8991985,123.07,31,0.0,371.14053
-0.027554018,68.95,0.004144617,10602.58290028572,0.7676022946834564,5636096,49859,1.896118,116.61,39,0.0,406.04752
-0.02869831,66.11,0.004265799,10610.36678314209,0.7753422260284424,5640192,49899,1.8936313,110.13,40,0.0,367.38055
-0.028701024,73.05,0.0048113912,10618.198959112167,0.7615571171045303,5644288,49933,1.8874125,109.79,34,0.0,421.17245
-0.028341562,68.79,0.0045055626,10625.599137544632,0.7807322293519974,5648384,49964,1.8865799,117.59,31,0.0,334.15057
-0.028382584,57.81,0.005062173,10633.129510641098,0.7497885525226593,5652480,49994,1.889305,126.1,30,0.0,429.70874
-0.03076054,56.24,0.0047844807,10640.996366024017,0.7666027545928955,5656576,50025,1.8902645,129.69,31,0.0,373.6514
-0.028771732,48.11,0.0056307297,10648.214133739471,0.799166738986969,5660672,50058,1.8847717,130.54,33,0.0,371.75018
-0.031186294,45.36,0.004777608,10656.34318780899,0.7377848327159882,5664768,50085,1.8844774,137.03,27,0.0,416.5791
-0.027776672,52.88,0.0042484505,10663.874198675156,0.7939015179872513,5668864,50121,1.8830242,128.81,36,0.0,311.96893
-0.029223273,64.46,0.0047465423,10671.361278057098,0.6592943370342255,5672960,50155,1.8817881,127.41,34,0.0,424.6734
-0.02849039,81.12,0.005231641,10679.241798639297,0.62413290143013,5677056,50187,1.8820057,121.34,32,0.0,411.97552
-0.03010514,72.45,0.004774472,10687.162055492401,0.7335668206214905,5681152,50220,1.8814565,124.01,33,0.0,421.99893
-0.029000584,70.73,0.0051315455,10694.67391037941,0.7297408878803253,5685248,50253,1.8789372,124.89,33,0.0,407.81784
-0.030636242,50.13,0.0045807767,10702.190593957901,0.7559972703456879,5689344,50291,1.8758845,118.09,38,0.0,455.67563
-0.028644942,61.9,0.005049491,10709.847801685333,0.723395586013794,5693440,50327,1.8778703,111.79,36,0.0,364.76196
-0.030230157,70.72,0.0051268106,10716.923173427582,0.8031470030546188,5697536,50361,1.8756962,114.96,34,0.0,356.99957
-0.030842777,82.72,0.004822611,10723.969643354416,0.7382517457008362,5701632,50392,1.8761901,121.4,31,0.0,296.89392
-0.029565332,65.9,0.0048991255,10731.419712543488,0.7819536775350571,5705728,50427,1.8746433,123.33,35,0.0,359.61844
-0.028196821,56.29,0.0050482256,10738.88590669632,0.7493943572044373,5709824,50460,1.8713318,125.45,33,0.0,425.82526
-0.026714427,49.53,0.004297247,10746.706731319427,0.7850102037191391,5713920,50498,1.869959,114.63,38,0.0,359.53058
-0.030931696,48.69,0.0049582445,10753.97642159462,0.7406473755836487,5718016,50526,1.8696446,122.95,28,0.0,404.6193
-0.031021511,60.58,0.0049814368,10761.61330294609,0.7436385750770569,5722112,50558,1.8683925,123.8,32,0.0,357.74088
-0.030670783,48.5,0.0044623576,10769.37533736229,0.6876274645328522,5726208,50586,1.8655009,134.68,28,0.0,414.19162
-0.028704565,50.83,0.0052407077,10776.817611932755,0.745050460100174,5730304,50621,1.8654628,127.6,35,0.0,441.02463
-0.024874037,55.57,0.004340472,10784.11848783493,0.6957622468471527,5734400,50662,1.861353,117.93,41,0.0,410.27106
-0.027589867,76.17,0.004273912,10791.241324186325,0.7698456645011902,5738496,50700,1.8657898,109.14,38,0.0,409.8243
-0.029167267,75.95,0.0046707354,10799.301947593689,0.7838749438524246,5742592,50736,1.8650991,107.79,36,0.0,311.84503
-0.025859471,78.06,0.004668371,10806.81598186493,0.6650203764438629,5746688,50773,1.8612427,113.93,37,0.0,343.29227
-0.027532035,87.49,0.0050908215,10829.829516172409,0.6775725781917572,5750784,50806,1.8611469,116.05,33,0.0,352.65155
-0.029583666,90.67,0.0043717925,10837.462826251984,0.783822774887085,5754880,50842,1.8594213,116.1,36,0.0,329.90115
-0.030276224,78.28,0.004859948,10844.65089893341,0.7480822205543518,5758976,50875,1.8547059,120.29,33,0.0,443.47058
-0.031197604,67.6,0.005271882,10852.182235717773,0.7617635875940323,5763072,50905,1.8495239,123.89,30,0.0,366.11487
-0.028078128,66.73,0.0044355206,10859.883207321167,0.7217962145805359,5767168,50940,1.8491365,126.14,35,0.0,380.6575
-0.02725961,65.43,0.004851383,10867.226675271988,0.7131853103637695,5771264,50975,1.8535217,122.76,35,0.0,407.77362
-0.029100722,65.03,0.0049849097,10875.077100753784,0.7755147963762283,5775360,51015,1.8491155,106.71,40,0.0,402.65063
-0.028103957,58.1,0.0044042286,10881.977326631546,0.6789606809616089,5779456,51048,1.8468019,112.74,33,0.0,410.54752
-0.026648853,66.18,0.004383646,10889.661216259003,0.7508808523416519,5783552,51086,1.8467565,111.83,38,0.0,376.1047
-0.02717417,69.41,0.0043306863,10897.596890687943,0.7003317475318909,5787648,51118,1.8521193,118.82,32,0.0,419.59897
-0.029364623,73.2,0.0050241402,10904.601914405823,0.7537407428026199,5791744,51149,1.8469234,121.93,31,0.0,351.83588
-0.029382069,65.3,0.0046643084,10911.585762739182,0.7340327799320221,5795840,51183,1.8437349,127.99,34,0.0,415.248
-0.029464943,66.07,0.005180039,10919.432717561722,0.7640516608953476,5799936,51217,1.8438817,125.89,34,0.0,411.0073
-0.028694475,72.11,0.0046437755,10926.6355073452,0.7632890045642853,5804032,51252,1.8432903,116.09,35,0.0,382.77478
-0.028077085,70.5,0.004554008,10933.852887392044,0.7988706529140472,5808128,51289,1.8434755,115.56,37,0.0,400.48727
-0.030376717,71.01,0.0051970794,10941.874406814575,0.7565264105796814,5812224,51323,1.8414613,117.81,34,0.0,348.35413
-0.030074036,77.1,0.0045402986,10949.116956710815,0.7430806756019592,5816320,51359,1.8394034,113.04,36,0.0,367.9663
-0.028298544,89.93,0.004187199,10956.062994718552,0.7061817348003387,5820416,51394,1.8358402,116.08,35,0.0,406.574
-0.027738333,75.53,0.0046823914,10963.250805139542,0.7298273742198944,5824512,51428,1.8370072,116.12,34,0.0,407.70007
-0.028087698,62.81,0.0041895914,10970.84338593483,0.7424323558807373,5828608,51464,1.8349015,118.68,36,0.0,386.59796
-0.027140673,51.58,0.0041508856,10978.006891965866,0.812475398182869,5832704,51498,1.8352987,118.95,34,0.0,345.34656
-0.027403118,64.5,0.004800079,10985.690170764923,0.7180870175361633,5836800,51532,1.833023,117.51,34,0.0,392.5311
-0.030126953,66.77,0.005331563,10993.601535320282,0.779271587729454,5840896,51567,1.8327006,116.7,35,0.0,425.22055
-0.027275661,63.31,0.0043375203,11001.409454584122,0.8069523572921753,5844992,51608,1.8280867,111.97,41,0.0,371.20212
-0.028546749,63.81,0.0048748245,11008.460066080093,0.7285194993019104,5849088,51644,1.8288021,111.68,36,0.0,457.89734
-0.030100761,71.16,0.004569207,11015.7241563797,0.7589002102613449,5853184,51675,1.8281001,114.68,31,0.0,387.6294
-0.027682321,74.92,0.0042717955,11022.94588470459,0.7431404292583466,5857280,51711,1.825913,118.99,36,0.0,409.12192
-0.026674466,78.72,0.004577066,11030.440888643265,0.7258078157901764,5861376,51746,1.8237453,121.08,35,0.0,391.12637
-0.028700428,81.17,0.004153811,11038.14714884758,0.7279151976108551,5865472,51781,1.8192983,117.03,35,0.0,419.74915
